"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"1218","Android ","50s","Male","Self-employed","¥5M or more and less than ¥6M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","1%","App","Yes","Yes","7 min",1
"1219","Android ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a month","Moving for work","No","¥1500","3%","Phone","No","No","10 min",0
"1220","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","10 min",1
"1223","Windows ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","App","No","No","10 min",0
"1224","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","10 min",0
"1226","Windows ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Commuting","No","¥1200","1%","Phone","No","No","10 min",1
"1227","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","No","7 min",1
"1229","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"1230","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"1233","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1500","3%","Phone","No","Yes","10 min",0
"1236","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"1241","iPhone","30s","Female","Part-time job","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"1244","iPhone","20s","Female","Public servant","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Shopping","No","¥1500","1%","App","No","Yes","10 min",0
"1245","iPhone","20s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","3%","App","No","Yes","7 min",0
"1246","Android ","70s","Female","Full-time housewife (husband)","¥9M or more and less than ¥10M","Population of 500K or more","Several times a month","Leisure","No","¥1500","3%","App","Yes","Yes","7 min",1
"1249","iPhone","70s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","3%","Phone","Yes","No","10 min",1
"1250","Android ","60s","Male","Part-time job","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1200","1%","App","Yes","No","10 min",1
"1251","Android ","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","No","10 min",0
"1253","Android ","50s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",1
"1256","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a month","Shopping","No","¥1200","1%","App","No","Yes","7 min",1
"1259","iPhone","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"1260","Windows ","30s","Male","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",1
"1262","Windows ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","7 min",1
"1263","Android ","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Leisure","Yes","¥1500","3%","App","No","No","7 min",0
"1264","Android ","40s","Female","Part-time job","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","3%","Phone","Yes","No","7 min",0
"1265","iPhone","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","1%","App","Yes","Yes","10 min",0
"1266","Android ","30s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","10 min",0
"1267","iPhone","20s","Prefer not to answer","Public servant","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Moving for work","No","¥1200","1%","App","Yes","Yes","10 min",1
"1268","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","3%","App","Yes","Yes","7 min",0
"1269","iPhone","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"1270","iPad","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","7 min",0
"1271","iPhone","50s","Male","Self-employed","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","App","Yes","No","10 min",0
"1272","Windows ","40s","Male","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",0
"1274","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","1%","App","Yes","Yes","10 min",1
"1275","Android ","50s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Several times a year","Shopping","No","¥1500","1%","App","Yes","Yes","10 min",1
"1280","iPhone","30s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","7 min",0
"1281","iPhone","50s","Female","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","7 min",1
"1282","Android ","30s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a month","Leisure","No","¥1500","3%","App","Yes","Yes","10 min",0
"1283","Windows ","40s","Male","Self-employed","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",0
"1284","iPhone","30s","Female","Part-time job","¥1M or more and less than ¥2M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",0
"1285","Android ","40s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","7 min",0
"1287","iPhone","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"1","Windows ","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","1%","App","Yes","Yes","10 min",0
"3","Android ","30s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"4","Windows ","30s","Female","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a month","Shopping","Yes","¥1200","3%","Phone","No","No","10 min",0
"5","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"6","Windows ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","7 min",1
"7","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",0
"9","iPhone","20s","Female","Student","¥1M or more and less than ¥2M","Population of 500K or more","About once a week","Visit to hospital","No","¥1500","1%","App","No","No","7 min",0
"10","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a month","Moving for work","Yes","¥1500","1%","App","Yes","No","7 min",0
"11","Windows ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",1
"12","iPhone","30s","Female","Full-time housewife (husband)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"16","Windows ","40s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","10 min",0
"20","Android ","40s","Male","Part-time job","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",0
"21","iPhone","20s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Shopping","No","¥1500","3%","App","No","Yes","7 min",0
"25","Android ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"27","iPhone","20s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",1
"29","iPhone","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","10 min",1
"31","Windows ","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","Phone","No","Yes","10 min",1
"32","Android ","30s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",0
"33","Windows ","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","1%","App","No","No","7 min",1
"36","Android ","30s","Female","Part-time job","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"37","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","10 min",0
"40","Windows ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","7 min",0
"41","Windows ","30s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","No","10 min",1
"43","Windows ","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","10 min",1
"45","Windows ","40s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Shopping","No","¥1500","3%","App","Yes","Yes","10 min",1
"46","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","3%","Phone","No","No","10 min",0
"48","Windows ","40s","Male","Temporary staff","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Visit to hospital","No","¥1200","3%","Phone","No","Yes","10 min",0
"49","iPhone","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","No","10 min",1
"50","Windows ","40s","Male","Temporary staff","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",0
"52","Windows ","40s","Female","Full-time employee (mainly private companies)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","Yes","7 min",0
"53","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","10 min",1
"54","iPhone","50s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","7 min",0
"55","iPhone","30s","Female","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","10 min",1
"56","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","App","Yes","Yes","7 min",0
"57","Windows ","40s","Male","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"58","iPhone","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"60","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"62","Macintosh","40s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",0
"64","iPhone","20s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",1
"65","Windows ","60s","Male","Full-time employee (mainly private companies)","¥9M or more and less than ¥10M","Population of 500K or more","About once a week","Visit to hospital","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"67","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","10 min",0
"68","Windows ","60s","Male","Public servant","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"70","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"76","Windows ","40s","Male","Self-employed","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",1
"77","Windows ","30s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",0
"78","Windows ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",1
"82","Macintosh","50s","Male","Other","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",1
"83","iPhone","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"85","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","1%","Phone","Yes","No","10 min",1
"86","Android ","20s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Other","No","¥1500","3%","App","Yes","Yes","7 min",0
"90","Android ","60s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"92","Windows ","50s","Male","Self-employed","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","Yes","10 min",0
"97","iPhone","20s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",0
"99","Windows ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",1
"101","Android ","40s","Male","Self-employed","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","App","No","No","7 min",0
"102","Windows ","50s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 500K or more","Several times a month","Visit to hospital","No","¥1500","1%","Phone","Yes","No","10 min",1
"103","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","1%","Phone","No","Yes","7 min",1
"106","Windows ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","10 min",1
"108","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","7 min",1
"113","Android ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",0
"118","Windows ","50s","Male","Public servant","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Shopping","No","¥1500","1%","Phone","No","No","10 min",1
"123","Android ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","No","No","7 min",0
"124","Windows ","40s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"125","Android ","60s","Male","Unemployed (including after retirement)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","No","7 min",0
"126","iPhone","20s","Female","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"127","iPhone","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","1%","Phone","Yes","Yes","10 min",0
"130","Windows ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","App","No","Yes","7 min",0
"131","Windows ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","No","No","10 min",0
"132","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",1
"134","Android ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"137","iPhone","40s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","App","No","Yes","10 min",0
"139","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"141","Windows ","60s","Male","Public servant","¥10M or more","Population of Less than 100K","Several times a year","Moving for work","No","¥1500","3%","Phone","No","Yes","7 min",1
"142","iPhone","30s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"143","Windows ","50s","Female","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","10 min",0
"144","Android ","50s","Male","Part-time job","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","7 min",1
"145","Windows ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","10 min",0
"146","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","App","No","No","7 min",1
"149","Android ","50s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","7 min",0
"153","Android ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","10 min",0
"154","Android ","40s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",0
"156","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","3%","Phone","Yes","No","10 min",0
"162","Android ","50s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","7 min",1
"163","Windows ","50s","Male","Agriculture, forestry and fisheries","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"164","Android ","40s","Female","Self-employed","Prefer not to answer","Population of 500K or more","Several times a month","Leisure","No","¥1200","3%","App","Yes","No","10 min",0
"166","Android ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"167","Android ","40s","Female","Full-time housewife (husband)","¥9M or more and less than ¥10M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","7 min",1
"168","Android ","50s","Female","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",0
"170","Android ","50s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","10 min",0
"171","Windows ","50s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",1
"172","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",1
"177","Macintosh","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","10 min",0
"179","Windows ","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"180","iPhone","50s","Female","Full-time housewife (husband)","¥9M or more and less than ¥10M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"182","iPhone","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","No","7 min",1
"183","Windows ","60s","Male","Public servant","¥7M or more and less than ¥8M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","3%","Phone","Yes","No","7 min",1
"184","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"186","Windows ","60s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a month","Leisure","No","¥1500","1%","Phone","No","Yes","7 min",0
"188","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"192","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",0
"193","Android ","30s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"194","Windows ","50s","Male","Part-time job","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","7 min",1
"197","iPhone","60s","Female","Public servant","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","Phone","No","Yes","7 min",0
"198","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","Yes","Yes","7 min",1
"199","Windows ","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Several times a month","Moving for work","No","¥1200","3%","App","Yes","No","10 min",0
"201","Android ","40s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"204","Android ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","Phone","No","No","10 min",0
"205","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","No","7 min",0
"209","iPhone","30s","Female","Full-time housewife (husband)","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"211","Android ","60s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","No","7 min",1
"213","Windows ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",0
"214","Android ","40s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",1
"219","Windows ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1500","1%","App","No","No","7 min",0
"223","iPhone","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Moving for work","Yes","¥1200","3%","App","Yes","Yes","7 min",0
"225","Android ","40s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",1
"231","Windows ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"232","Windows ","30s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"235","Android ","40s","Male","Self-employed","Less than ¥1M","Population of Less than 100K","Several times a year","Shopping","No","¥1500","1%","App","No","Yes","7 min",1
"237","Windows ","20s","Female","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",1
"238","Android ","60s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","7 min",1
