"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"236","Macintosh","20s","Female","Unemployed (including after retirement)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",0
"239","Windows ","40s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"240","Android ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",0
"241","Windows ","20s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Leisure","Prefer not to answer","¥1200","1%","App","Yes","Yes","7 min",1
"243","iPhone","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Shopping","No","¥1500","1%","App","No","Yes","7 min",1
"245","Windows ","40s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"246","Android ","30s","Male","Part-time job","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","10 min",1
"247","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"248","iPhone","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","Phone","No","Yes","10 min",1
"251","Android ","60s","Male","Self-employed","¥4M or more and less than ¥5M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","App","No","No","10 min",1
"252","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"254","Android ","Prefer not to answer","Female","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",1
"255","Android ","60s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a month","Moving for work","No","¥1500","3%","Phone","No","No","7 min",0
"258","iPhone","30s","Male","Full-time employee (mainly private companies)","¥9M or more and less than ¥10M","Population of 500K or more","Several times a week","Leisure","Yes","¥1200","1%","Phone","No","Yes","7 min",0
"259","Windows ","50s","Female","Self-employed","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"260","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"263","Android ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","No","No","10 min",1
"266","Android ","50s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Several times a month","Moving for work","Yes","¥1200","3%","Phone","Yes","Yes","10 min",1
"269","iPhone","50s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","Phone","No","Yes","7 min",1
"272","Android ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1200","1%","Phone","No","Yes","7 min",1
"273","Windows ","40s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"275","iPhone","20s","Female","Student","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"279","Android ","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a month","Leisure","No","¥1500","1%","App","No","Yes","10 min",0
"280","Windows ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"281","Android ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of Less than 100K","Several times a month","Moving for work","No","¥1500","3%","Phone","No","No","10 min",0
"282","iPhone","50s","Female","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",0
"289","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","Yes","7 min",1
"291","Android ","60s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","No","7 min",1
"293","iPhone","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","Yes","10 min",1
"295","Windows ","50s","Female","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"296","iPhone","20s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","10 min",0
"297","Android ","50s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",1
"299","Windows ","30s","Male","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"301","Android ","40s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1200","1%","App","Yes","No","10 min",0
"302","Windows ","30s","Male","Other","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","10 min",1
"305","Windows ","40s","Female","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"306","Android ","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",0
"309","Android ","60s","Male","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a month","Visit to hospital","No","¥1500","1%","Phone","No","Yes","7 min",0
"310","iPhone","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",1
"311","Windows ","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",0
"312","iPhone","30s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"313","iPhone","50s","Male","Full-time employee (mainly private companies)","¥9M or more and less than ¥10M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","Phone","No","Yes","7 min",1
"314","Windows ","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",0
"315","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",1
"317","iPhone","50s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Several times a year","Other","No","¥1500","1%","Phone","Yes","No","7 min",1
"319","Android ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",1
"320","Android ","40s","Female","Part-time job","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"321","Android ","30s","Male","Prefer not to answer","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","Yes","Yes","10 min",0
"323","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","No","Yes","7 min",0
"324","Android ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"325","iPhone","40s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","Yes","No","7 min",1
"327","iPhone","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",0
"328","Android ","70s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","App","No","Yes","7 min",0
"329","Windows ","70s","Female","Other","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","1%","App","No","No","7 min",0
"330","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"334","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","App","Yes","Yes","10 min",1
"339","Windows ","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","App","Yes","Yes","10 min",0
"346","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"347","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","App","No","No","10 min",1
"350","iPhone","20s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",0
"351","Windows ","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Other","No","¥1500","1%","App","No","No","7 min",1
"353","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Other","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"354","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","Yes","10 min",0
"355","iPhone","60s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","App","No","Yes","10 min",1
"357","Android ","30s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"358","Android ","20s","Male","Self-employed","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",1
"359","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"360","iPhone","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","3%","App","No","No","7 min",0
"363","iPhone","40s","Female","Temporary staff","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","10 min",0
"365","Android ","50s","Male","Unemployed (including after retirement)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",0
"366","Android ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",1
"367","Android ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",0
"372","iPhone","50s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","Yes","Yes","10 min",0
"377","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","3%","App","No","No","10 min",0
"378","Windows ","50s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"383","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","7 min",0
"390","iPhone","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Commuting","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"391","iPhone","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Visit to hospital","Yes","¥1500","1%","App","No","Yes","10 min",0
"392","Windows ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","Yes","No","7 min",0
"393","Android ","30s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","App","Yes","Yes","7 min",0
"395","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","3%","App","Yes","Yes","7 min",1
"399","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Other","No","¥1200","1%","App","Yes","No","10 min",0
"400","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1500","1%","App","Yes","No","7 min",1
"401","iPhone","40s","Male","Public servant","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","Phone","No","No","7 min",1
"405","Windows ","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",1
"407","Linux","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a month","Moving for work","No","¥1200","3%","Phone","Yes","Yes","7 min",0
"410","Android ","40s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"411","iPhone","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",1
"413","Android ","30s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","Phone","No","Yes","7 min",1
"414","Windows ","30s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"416","Android ","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",1
"418","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","7 min",0
"419","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1500","3%","Phone","No","No","7 min",1
"421","iPhone","60s","Male","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",0
"422","iPhone","60s","Male","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Commuting","No","¥1200","1%","Phone","Yes","No","7 min",1
"424","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","10 min",0
"427","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",0
"428","Windows ","40s","Female","Unemployed (including after retirement)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","No","Yes","10 min",1
"429","iPhone","30s","Male","Public servant","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"430","Windows ","50s","Male","Self-employed","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","10 min",1
"431","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",0
"432","Windows ","40s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"434","Android ","60s","Male","Public servant","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",1
"436","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"438","iPhone","20s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"439","Windows ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"440","Android ","20s","Male","Part-time job","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1500","1%","App","No","No","10 min",1
"441","Macintosh","60s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"443","Android ","Prefer not to answer","Prefer not to answer","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","10 min",1
"444","Windows ","60s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1200","3%","Phone","No","Yes","7 min",1
"445","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"448","Macintosh","70s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","10 min",1
"449","iPhone","50s","Male","Prefer not to answer","Prefer not to answer","Prefer not to answer","Several times a year","Visit to hospital","No","¥1200","3%","Phone","No","No","10 min",0
"452","Windows ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",0
"453","iPhone","10s","Female","Student","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1200","3%","Phone","Yes","No","10 min",0
"455","Windows ","60s","Male","Other","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","3%","Phone","No","No","10 min",0
"459","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","Yes","7 min",1
"461","Macintosh","20s","Female","Student","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","7 min",1
"466","Android ","70s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a week","Shopping","No","¥1200","3%","Phone","No","No","10 min",1
"467","Android ","30s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","No","7 min",1
"468","iPhone","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","10 min",1
"470","iPhone","30s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",1
"471","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","No","10 min",0
"480","Android ","30s","Female","Temporary staff","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","No","Yes","7 min",1
"484","Windows ","30s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a month","Moving for work","No","¥1500","1%","App","No","Yes","10 min",1
"490","Android ","40s","Female","Part-time job","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"491","Android ","Prefer not to answer","Prefer not to answer","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Prefer not to answer","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"492","Android ","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",1
"494","Windows ","30s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","7 min",1
"495","Android ","40s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",1
"496","iPhone","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a month","Moving for work","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"497","iPhone","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1500","3%","Phone","No","No","7 min",0
"498","Windows ","40s","Female","Part-time job","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","App","Yes","Yes","10 min",0
"500","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",1
"501","Windows ","40s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a week","Moving for work","Yes","¥1200","1%","Phone","No","No","10 min",0
"502","Windows ","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"504","Android ","Prefer not to answer","Prefer not to answer","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","No","No","10 min",0
"505","Windows ","40s","Female","Self-employed","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Shopping","No","¥1200","3%","Phone","No","No","10 min",1
"506","Android ","40s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"507","Android ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"512","Android ","40s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Almost every day","Commuting","Yes","¥1500","3%","App","Yes","Yes","10 min",0
"514","iPhone","40s","Male","Self-employed","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","Phone","Yes","Yes","10 min",0
"515","iPhone","50s","Female","Part-time job","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","Phone","Yes","No","7 min",1
"516","iPhone","50s","Male","Temporary staff","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",0
"517","iPhone","50s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","No","No","10 min",0
"521","Android ","30s","Male","Temporary staff","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",0
"522","CrOS aar","Prefer not to answer","Female","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Other","No","¥1200","3%","App","Yes","Yes","10 min",0
"523","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",1
"524","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","No","No","7 min",1
"525","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",1
"529","Windows ","60s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"530","iPhone","50s","Prefer not to answer","Prefer not to answer","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","No","No","10 min",1
"532","Macintosh","40s","Male","Self-employed","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"533","iPhone","60s","Female","Public servant","¥3M or more and less than ¥4M","Population of Less than 100K","Several times a year","Other","No","¥1500","1%","App","No","No","10 min",0
"537","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","10 min",0
"538","Windows ","30s","Male","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","7 min",0
"539","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","7 min",1
"547","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"548","iPad","40s","Male","Self-employed","¥6M or more and less than ¥7M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","7 min",1
"551","Windows ","50s","Male","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"553","Android ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","7 min",0
"554","Windows ","50s","Male","Self-employed","Prefer not to answer","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","10 min",0
"558","iPhone","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","1%","App","Yes","Yes","10 min",1
